Set,Run #1,Run #1,Run #1,Run #1
Angle (deg),Date and Time,Time (s),Light Intensity (% of scale max),Relative Intensity
,11/27/2018 02:42:38 pm,416.700,10.1,10.12
,11/27/2018 02:42:38 pm,416.750,10.1,10.11
,11/27/2018 02:42:38 pm,416.800,10.1,10.10
,11/27/2018 02:42:38 pm,416.850,10.1,10.11
,11/27/2018 02:42:38 pm,416.900,10.1,10.11
,11/27/2018 02:42:38 pm,416.950,10.1,10.11
,11/27/2018 02:42:39 pm,417.000,10.1,10.11
,11/27/2018 02:42:39 pm,417.050,10.1,10.12
,11/27/2018 02:42:39 pm,417.100,10.1,10.11
,11/27/2018 02:42:39 pm,417.150,10.1,10.11
,11/27/2018 02:42:39 pm,417.200,10.1,10.10
,11/27/2018 02:42:39 pm,417.250,10.1,10.12
,11/27/2018 02:42:39 pm,417.300,10.1,10.11
,11/27/2018 02:42:39 pm,417.350,10.1,10.10
,11/27/2018 02:42:39 pm,417.400,10.1,10.12
,11/27/2018 02:42:39 pm,417.450,10.1,10.11
,11/27/2018 02:42:39 pm,417.500,10.1,10.13
,11/27/2018 02:42:39 pm,417.550,10.1,10.13
,11/27/2018 02:42:39 pm,417.600,10.1,10.10
,11/27/2018 02:42:39 pm,417.650,10.1,10.11
,11/27/2018 02:42:39 pm,417.700,10.1,10.12
,11/27/2018 02:42:39 pm,417.750,10.1,10.10
,11/27/2018 02:42:39 pm,417.800,10.1,10.11
,11/27/2018 02:42:39 pm,417.850,10.1,10.11
,11/27/2018 02:42:39 pm,417.900,10.1,10.12
,11/27/2018 02:42:39 pm,417.950,10.1,10.12
,11/27/2018 02:42:40 pm,418.000,10.1,10.11
,11/27/2018 02:42:40 pm,418.050,10.1,10.11
,11/27/2018 02:42:40 pm,418.100,10.1,10.12
,11/27/2018 02:42:40 pm,418.150,10.1,10.11
,11/27/2018 02:42:40 pm,418.200,10.1,10.11
,11/27/2018 02:42:40 pm,418.250,10.1,10.11
,11/27/2018 02:42:40 pm,418.300,10.1,10.10
,11/27/2018 02:42:40 pm,418.350,10.1,10.12
,11/27/2018 02:42:40 pm,418.400,10.1,10.11
,11/27/2018 02:42:40 pm,418.450,10.1,10.12
,11/27/2018 02:42:40 pm,418.500,10.1,10.10
,11/27/2018 02:42:40 pm,418.550,10.1,10.10
,11/27/2018 02:42:40 pm,418.600,10.1,10.12
,11/27/2018 02:42:40 pm,418.650,10.1,10.11
,11/27/2018 02:42:40 pm,418.700,10.1,10.11
,11/27/2018 02:42:40 pm,418.750,10.1,10.10
,11/27/2018 02:42:40 pm,418.800,10.1,10.11
,11/27/2018 02:42:40 pm,418.850,10.1,10.11
,11/27/2018 02:42:40 pm,418.900,10.1,10.11
,11/27/2018 02:42:40 pm,418.950,10.1,10.11
,11/27/2018 02:42:41 pm,419.000,10.1,10.10
,11/27/2018 02:42:41 pm,419.050,10.1,10.10
,11/27/2018 02:42:41 pm,419.100,10.1,10.11
,11/27/2018 02:42:41 pm,419.150,10.1,10.11
,11/27/2018 02:42:41 pm,419.200,10.1,10.11
,11/27/2018 02:42:41 pm,419.250,10.1,10.10
,11/27/2018 02:42:41 pm,419.300,10.1,10.11
,11/27/2018 02:42:41 pm,419.350,10.1,10.11
,11/27/2018 02:42:41 pm,419.400,10.1,10.11
,11/27/2018 02:42:41 pm,419.450,10.1,10.12
,11/27/2018 02:42:41 pm,419.500,10.1,10.10
,11/27/2018 02:42:41 pm,419.550,10.1,10.12
,11/27/2018 02:42:41 pm,419.600,10.1,10.11
,11/27/2018 02:42:41 pm,419.650,10.1,10.12
,11/27/2018 02:42:41 pm,419.700,10.1,10.11
,11/27/2018 02:42:41 pm,419.750,10.1,10.10
,11/27/2018 02:42:41 pm,419.800,10.1,10.13
,11/27/2018 02:42:41 pm,419.850,10.1,10.09
,11/27/2018 02:42:41 pm,419.900,10.1,10.12
,11/27/2018 02:42:41 pm,419.950,10.1,10.11
,11/27/2018 02:42:42 pm,420.000,10.1,10.10
,11/27/2018 02:42:42 pm,420.050,10.1,10.11
,11/27/2018 02:42:42 pm,420.100,10.1,10.10
,11/27/2018 02:42:42 pm,420.150,10.1,10.11
,11/27/2018 02:42:42 pm,420.200,10.1,10.11
,11/27/2018 02:42:42 pm,420.250,10.1,10.09
,11/27/2018 02:42:42 pm,420.300,10.1,10.11
,11/27/2018 02:42:42 pm,420.350,10.1,10.10
,11/27/2018 02:42:42 pm,420.400,10.1,10.10
,11/27/2018 02:42:42 pm,420.450,10.1,10.11
,11/27/2018 02:42:42 pm,420.500,10.1,10.11
,11/27/2018 02:42:42 pm,420.550,10.1,10.11
,11/27/2018 02:42:42 pm,420.600,10.1,10.09
,11/27/2018 02:42:42 pm,420.650,10.1,10.11
,11/27/2018 02:42:42 pm,420.700,10.1,10.12
,11/27/2018 02:42:42 pm,420.750,10.1,10.10
,11/27/2018 02:42:42 pm,420.800,10.1,10.11
,11/27/2018 02:42:42 pm,420.850,10.1,10.10
,11/27/2018 02:42:42 pm,420.900,10.1,10.10
,11/27/2018 02:42:42 pm,420.950,10.1,10.09
,11/27/2018 02:42:43 pm,421.000,10.1,10.11
,11/27/2018 02:42:43 pm,421.050,10.1,10.11
,11/27/2018 02:42:43 pm,421.100,10.1,10.10
,11/27/2018 02:42:43 pm,421.150,10.1,10.10
,11/27/2018 02:42:43 pm,421.200,10.1,10.09
,11/27/2018 02:42:43 pm,421.250,10.1,10.11
,11/27/2018 02:42:43 pm,421.300,10.1,10.11
