Set,Run #1,Run #1,Run #1,Run #1
angle (deg),Date and Time,Time (s),Light Intensity (% of scale max),Relative Intensity
,11/06/2018 04:04:09 pm,622.500,0.2,0.20
,11/06/2018 04:04:09 pm,622.550,0.2,0.19
,11/06/2018 04:04:09 pm,622.600,0.2,0.20
,11/06/2018 04:04:09 pm,622.650,0.2,0.19
,11/06/2018 04:04:09 pm,622.700,0.2,0.19
,11/06/2018 04:04:09 pm,622.750,0.2,0.20
,11/06/2018 04:04:09 pm,622.800,0.2,0.19
,11/06/2018 04:04:09 pm,622.850,0.2,0.20
,11/06/2018 04:04:09 pm,622.900,0.2,0.19
,11/06/2018 04:04:09 pm,622.950,0.2,0.19
,11/06/2018 04:04:10 pm,623.000,0.2,0.19
,11/06/2018 04:04:10 pm,623.050,0.2,0.20
,11/06/2018 04:04:10 pm,623.100,0.2,0.19
,11/06/2018 04:04:10 pm,623.150,0.2,0.20
,11/06/2018 04:04:10 pm,623.200,0.2,0.19
,11/06/2018 04:04:10 pm,623.250,0.2,0.19
,11/06/2018 04:04:10 pm,623.300,0.2,0.19
,11/06/2018 04:04:10 pm,623.350,0.2,0.19
,11/06/2018 04:04:10 pm,623.400,0.2,0.20
,11/06/2018 04:04:10 pm,623.450,0.2,0.19
,11/06/2018 04:04:10 pm,623.500,0.2,0.19
,11/06/2018 04:04:10 pm,623.550,0.2,0.19
,11/06/2018 04:04:10 pm,623.600,0.2,0.19
,11/06/2018 04:04:10 pm,623.650,0.2,0.19
,11/06/2018 04:04:10 pm,623.700,0.2,0.20
,11/06/2018 04:04:10 pm,623.750,0.2,0.19
,11/06/2018 04:04:10 pm,623.800,0.2,0.20
,11/06/2018 04:04:10 pm,623.850,0.2,0.19
,11/06/2018 04:04:10 pm,623.900,0.2,0.19
,11/06/2018 04:04:10 pm,623.950,0.2,0.20
,11/06/2018 04:04:11 pm,624.000,0.2,0.19
,11/06/2018 04:04:11 pm,624.050,0.2,0.19
,11/06/2018 04:04:11 pm,624.100,0.2,0.18
,11/06/2018 04:04:11 pm,624.150,0.2,0.19
,11/06/2018 04:04:11 pm,624.200,0.2,0.18
,11/06/2018 04:04:11 pm,624.250,0.2,0.20
,11/06/2018 04:04:11 pm,624.300,0.2,0.19
,11/06/2018 04:04:11 pm,624.350,0.2,0.20
,11/06/2018 04:04:11 pm,624.400,0.2,0.19
,11/06/2018 04:04:11 pm,624.450,0.2,0.19
,11/06/2018 04:04:11 pm,624.500,0.2,0.18
,11/06/2018 04:04:11 pm,624.550,0.2,0.19
,11/06/2018 04:04:11 pm,624.600,0.2,0.20
,11/06/2018 04:04:11 pm,624.650,0.2,0.18
,11/06/2018 04:04:11 pm,624.700,0.2,0.19
,11/06/2018 04:04:11 pm,624.750,0.2,0.18
,11/06/2018 04:04:11 pm,624.800,0.2,0.19
,11/06/2018 04:04:11 pm,624.850,0.2,0.19
,11/06/2018 04:04:11 pm,624.900,0.2,0.19
,11/06/2018 04:04:11 pm,624.950,0.2,0.19
,11/06/2018 04:04:12 pm,625.000,0.2,0.19
,11/06/2018 04:04:12 pm,625.050,0.2,0.19
,11/06/2018 04:04:12 pm,625.100,0.2,0.19
,11/06/2018 04:04:12 pm,625.150,0.2,0.19
,11/06/2018 04:04:12 pm,625.200,0.2,0.19
,11/06/2018 04:04:12 pm,625.250,0.2,0.19
,11/06/2018 04:04:12 pm,625.300,0.2,0.18
,11/06/2018 04:04:12 pm,625.350,0.2,0.19
,11/06/2018 04:04:12 pm,625.400,0.2,0.18
,11/06/2018 04:04:12 pm,625.450,0.2,0.20
,11/06/2018 04:04:12 pm,625.500,0.2,0.19
,11/06/2018 04:04:12 pm,625.550,0.2,0.20
,11/06/2018 04:04:12 pm,625.600,0.2,0.19
,11/06/2018 04:04:12 pm,625.650,0.2,0.19
,11/06/2018 04:04:12 pm,625.700,0.2,0.19
,11/06/2018 04:04:12 pm,625.750,0.2,0.19
,11/06/2018 04:04:12 pm,625.800,0.2,0.20
,11/06/2018 04:04:12 pm,625.850,0.2,0.19
,11/06/2018 04:04:12 pm,625.900,0.2,0.19
,11/06/2018 04:04:12 pm,625.950,0.2,0.19
,11/06/2018 04:04:13 pm,626.000,0.2,0.19
,11/06/2018 04:04:13 pm,626.050,0.2,0.19
,11/06/2018 04:04:13 pm,626.100,0.2,0.20
,11/06/2018 04:04:13 pm,626.150,0.2,0.19
,11/06/2018 04:04:13 pm,626.200,0.2,0.20
,11/06/2018 04:04:13 pm,626.250,0.2,0.19
,11/06/2018 04:04:13 pm,626.300,0.2,0.19
,11/06/2018 04:04:13 pm,626.350,0.2,0.20
,11/06/2018 04:04:13 pm,626.400,0.2,0.19
,11/06/2018 04:04:13 pm,626.450,0.2,0.19
,11/06/2018 04:04:13 pm,626.500,0.2,0.18
,11/06/2018 04:04:13 pm,626.550,0.2,0.19
,11/06/2018 04:04:13 pm,626.600,0.2,0.19
,11/06/2018 04:04:13 pm,626.650,0.2,0.20
,11/06/2018 04:04:13 pm,626.700,0.2,0.19
,11/06/2018 04:04:13 pm,626.750,0.2,0.20
,11/06/2018 04:04:13 pm,626.800,0.2,0.19
,11/06/2018 04:04:13 pm,626.850,0.2,0.19
,11/06/2018 04:04:13 pm,626.900,0.2,0.19
,11/06/2018 04:04:13 pm,626.950,0.2,0.19
,11/06/2018 04:04:14 pm,627.000,0.2,0.20
,11/06/2018 04:04:14 pm,627.050,0.2,0.20
,11/06/2018 04:04:14 pm,627.100,0.2,0.19
,11/06/2018 04:04:14 pm,627.150,0.2,0.19
,11/06/2018 04:04:14 pm,627.200,0.2,0.20
,11/06/2018 04:04:14 pm,627.250,0.2,0.19
,11/06/2018 04:04:14 pm,627.300,0.2,0.20
,11/06/2018 04:04:14 pm,627.350,0.2,0.19
,11/06/2018 04:04:14 pm,627.400,0.2,0.20
,11/06/2018 04:04:14 pm,627.450,0.2,0.19
,11/06/2018 04:04:14 pm,627.500,0.2,0.19
,11/06/2018 04:04:14 pm,627.550,0.2,0.20
,11/06/2018 04:04:14 pm,627.600,0.2,0.20
,11/06/2018 04:04:14 pm,627.650,0.2,0.19
,11/06/2018 04:04:14 pm,627.700,0.2,0.19
,11/06/2018 04:04:14 pm,627.750,0.2,0.19
,11/06/2018 04:04:14 pm,627.800,0.2,0.19
,11/06/2018 04:04:14 pm,627.850,0.2,0.20
,11/06/2018 04:04:14 pm,627.900,0.2,0.19
,11/06/2018 04:04:14 pm,627.950,0.2,0.20
,11/06/2018 04:04:15 pm,628.000,0.2,0.19
,11/06/2018 04:04:15 pm,628.050,0.2,0.19
,11/06/2018 04:04:15 pm,628.100,0.2,0.19
,11/06/2018 04:04:15 pm,628.150,0.2,0.20
,11/06/2018 04:04:15 pm,628.200,0.2,0.20
,11/06/2018 04:04:15 pm,628.250,0.2,0.20
,11/06/2018 04:04:15 pm,628.300,0.2,0.19
,11/06/2018 04:04:15 pm,628.350,0.2,0.20
,11/06/2018 04:04:15 pm,628.400,0.2,0.20
,11/06/2018 04:04:15 pm,628.450,0.2,0.20
,11/06/2018 04:04:15 pm,628.500,0.2,0.20
,11/06/2018 04:04:15 pm,628.550,0.2,0.19
,11/06/2018 04:04:15 pm,628.600,0.2,0.19
,11/06/2018 04:04:15 pm,628.650,0.2,0.19
,11/06/2018 04:04:15 pm,628.700,0.2,0.20
,11/06/2018 04:04:15 pm,628.750,0.2,0.19
,11/06/2018 04:04:15 pm,628.800,0.2,0.20
,11/06/2018 04:04:15 pm,628.850,0.2,0.19
,11/06/2018 04:04:15 pm,628.900,0.2,0.19
,11/06/2018 04:04:15 pm,628.950,0.2,0.19
,11/06/2018 04:04:16 pm,629.000,0.2,0.20
,11/06/2018 04:04:16 pm,629.050,0.2,0.21
,11/06/2018 04:04:16 pm,629.100,0.2,0.23
,11/06/2018 04:04:16 pm,629.150,0.2,0.23
,11/06/2018 04:04:16 pm,629.200,0.2,0.23
,11/06/2018 04:04:16 pm,629.250,0.2,0.24
,11/06/2018 04:04:16 pm,629.300,0.2,0.22
,11/06/2018 04:04:16 pm,629.350,0.2,0.22
,11/06/2018 04:04:16 pm,629.400,0.2,0.21
,11/06/2018 04:04:16 pm,629.450,0.2,0.21
,11/06/2018 04:04:16 pm,629.500,0.2,0.20
,11/06/2018 04:04:16 pm,629.550,0.2,0.21
,11/06/2018 04:04:16 pm,629.600,0.6,0.63
,11/06/2018 04:04:16 pm,629.650,0.1,0.10
,11/06/2018 04:04:16 pm,629.700,0.1,0.10
,11/06/2018 04:04:16 pm,629.750,0.1,0.10
,11/06/2018 04:04:16 pm,629.800,0.1,0.10
,11/06/2018 04:04:16 pm,629.850,0.1,0.10
,11/06/2018 04:04:16 pm,629.900,0.1,0.11
,11/06/2018 04:04:16 pm,629.950,0.1,0.11
,11/06/2018 04:04:17 pm,630.000,0.1,0.11
,11/06/2018 04:04:17 pm,630.050,0.1,0.12
,11/06/2018 04:04:17 pm,630.100,0.1,0.12
,11/06/2018 04:04:17 pm,630.150,0.1,0.10
,11/06/2018 04:04:17 pm,630.200,0.1,0.10
,11/06/2018 04:04:17 pm,630.250,0.1,0.10
,11/06/2018 04:04:17 pm,630.300,0.1,0.10
,11/06/2018 04:04:17 pm,630.350,0.1,0.11
,11/06/2018 04:04:17 pm,630.400,0.1,0.11
,11/06/2018 04:04:17 pm,630.450,0.1,0.11
,11/06/2018 04:04:17 pm,630.500,0.1,0.12
,11/06/2018 04:04:17 pm,630.550,0.1,0.12
,11/06/2018 04:04:17 pm,630.600,0.1,0.13
,11/06/2018 04:04:17 pm,630.650,0.1,0.13
,11/06/2018 04:04:17 pm,630.700,0.1,0.13
,11/06/2018 04:04:17 pm,630.750,0.1,0.13
,11/06/2018 04:04:17 pm,630.800,0.1,0.13
,11/06/2018 04:04:17 pm,630.850,0.1,0.13
,11/06/2018 04:04:17 pm,630.900,0.1,0.12
,11/06/2018 04:04:17 pm,630.950,0.1,0.14
,11/06/2018 04:04:18 pm,631.000,0.1,0.14
,11/06/2018 04:04:18 pm,631.050,0.1,0.14
,11/06/2018 04:04:18 pm,631.100,0.2,0.15
,11/06/2018 04:04:18 pm,631.150,0.1,0.15
,11/06/2018 04:04:18 pm,631.200,0.2,0.15
,11/06/2018 04:04:18 pm,631.250,0.2,0.16
,11/06/2018 04:04:18 pm,631.300,0.5,0.48
,11/06/2018 04:04:18 pm,631.350,0.6,0.60
,11/06/2018 04:04:18 pm,631.400,0.6,0.58
,11/06/2018 04:04:18 pm,631.450,0.6,0.60
,11/06/2018 04:04:18 pm,631.500,0.7,0.68
,11/06/2018 04:04:18 pm,631.550,0.7,0.67
,11/06/2018 04:04:18 pm,631.600,0.7,0.71
,11/06/2018 04:04:18 pm,631.650,0.8,0.77
,11/06/2018 04:04:18 pm,631.700,0.7,0.73
,11/06/2018 04:04:18 pm,631.750,0.8,0.78
,11/06/2018 04:04:18 pm,631.800,0.9,0.85
,11/06/2018 04:04:18 pm,631.850,0.8,0.82
,11/06/2018 04:04:18 pm,631.900,0.9,0.85
,11/06/2018 04:04:18 pm,631.950,1.0,0.98
,11/06/2018 04:04:19 pm,632.000,1.0,0.97
,11/06/2018 04:04:19 pm,632.050,1.1,1.11
,11/06/2018 04:04:19 pm,632.100,1.4,1.39
,11/06/2018 04:04:19 pm,632.150,1.6,1.60
,11/06/2018 04:04:19 pm,632.200,1.3,1.29
,11/06/2018 04:04:19 pm,632.250,1.1,1.09
,11/06/2018 04:04:19 pm,632.300,1.3,1.28
,11/06/2018 04:04:19 pm,632.350,2.0,1.99
,11/06/2018 04:04:19 pm,632.400,3.2,3.23
,11/06/2018 04:04:19 pm,632.450,57.8,57.79
,11/06/2018 04:04:19 pm,632.500,72.7,72.68
,11/06/2018 04:04:19 pm,632.550,76.8,76.80
,11/06/2018 04:04:19 pm,632.600,77.9,77.86
,11/06/2018 04:04:19 pm,632.650,77.8,77.83
,11/06/2018 04:04:19 pm,632.700,78.0,78.00
,11/06/2018 04:04:19 pm,632.750,77.7,77.67
,11/06/2018 04:04:19 pm,632.800,77.2,77.24
,11/06/2018 04:04:19 pm,632.850,76.8,76.82
,11/06/2018 04:04:19 pm,632.900,77.4,77.36
,11/06/2018 04:04:19 pm,632.950,77.7,77.74
,11/06/2018 04:04:20 pm,633.000,78.5,78.46
,11/06/2018 04:04:20 pm,633.050,78.8,78.81
,11/06/2018 04:04:20 pm,633.100,79.0,79.01
,11/06/2018 04:04:20 pm,633.150,79.1,79.06
,11/06/2018 04:04:20 pm,633.200,77.4,77.44
,11/06/2018 04:04:20 pm,633.250,77.4,77.36
,11/06/2018 04:04:20 pm,633.300,77.1,77.09
,11/06/2018 04:04:20 pm,633.350,76.7,76.75
,11/06/2018 04:04:20 pm,633.400,76.2,76.21
,11/06/2018 04:04:20 pm,633.450,76.6,76.61
,11/06/2018 04:04:20 pm,633.500,76.8,76.81
,11/06/2018 04:04:20 pm,633.550,76.4,76.42
,11/06/2018 04:04:20 pm,633.600,76.0,75.99
,11/06/2018 04:04:20 pm,633.650,76.4,76.43
,11/06/2018 04:04:20 pm,633.700,76.6,76.57
,11/06/2018 04:04:20 pm,633.750,76.6,76.57
,11/06/2018 04:04:20 pm,633.800,76.3,76.29
,11/06/2018 04:04:20 pm,633.850,75.9,75.93
,11/06/2018 04:04:20 pm,633.900,76.3,76.27
,11/06/2018 04:04:20 pm,633.950,76.5,76.55
,11/06/2018 04:04:21 pm,634.000,76.4,76.44
,11/06/2018 04:04:21 pm,634.050,76.4,76.40
,11/06/2018 04:04:21 pm,634.100,76.6,76.60
,11/06/2018 04:04:21 pm,634.150,76.8,76.79
,11/06/2018 04:04:21 pm,634.200,76.8,76.83
,11/06/2018 04:04:21 pm,634.250,76.6,76.62
,11/06/2018 04:04:21 pm,634.300,76.2,76.19
,11/06/2018 04:04:21 pm,634.350,76.5,76.52
,11/06/2018 04:04:21 pm,634.400,76.6,76.65
,11/06/2018 04:04:21 pm,634.450,76.5,76.55
,11/06/2018 04:04:21 pm,634.500,76.5,76.54
,11/06/2018 04:04:21 pm,634.550,76.8,76.82
,11/06/2018 04:04:21 pm,634.600,76.9,76.91
,11/06/2018 04:04:21 pm,634.650,76.9,76.87
,11/06/2018 04:04:21 pm,634.700,76.7,76.67
,11/06/2018 04:04:21 pm,634.750,76.3,76.29
,11/06/2018 04:04:21 pm,634.800,76.8,76.85
,11/06/2018 04:04:21 pm,634.850,77.1,77.09
,11/06/2018 04:04:21 pm,634.900,77.2,77.16
,11/06/2018 04:04:21 pm,634.950,77.3,77.32
,11/06/2018 04:04:22 pm,635.000,77.7,77.65
,11/06/2018 04:04:22 pm,635.050,77.8,77.85
,11/06/2018 04:04:22 pm,635.100,77.8,77.78
,11/06/2018 04:04:22 pm,635.150,77.4,77.42
,11/06/2018 04:04:22 pm,635.200,76.9,76.93
,11/06/2018 04:04:22 pm,635.250,76.9,76.89
,11/06/2018 04:04:22 pm,635.300,77.1,77.14
,11/06/2018 04:04:22 pm,635.350,77.1,77.12
,11/06/2018 04:04:22 pm,635.400,77.2,77.16
,11/06/2018 04:04:22 pm,635.450,77.2,77.17
,11/06/2018 04:04:22 pm,635.500,77.4,77.43
,11/06/2018 04:04:22 pm,635.550,77.5,77.53
,11/06/2018 04:04:22 pm,635.600,77.4,77.43
,11/06/2018 04:04:22 pm,635.650,77.1,77.05
,11/06/2018 04:04:22 pm,635.700,76.7,76.71
,11/06/2018 04:04:22 pm,635.750,77.2,77.16
,11/06/2018 04:04:22 pm,635.800,77.2,77.17
,11/06/2018 04:04:22 pm,635.850,77.0,76.96
,11/06/2018 04:04:22 pm,635.900,77.0,77.00
,11/06/2018 04:04:22 pm,635.950,77.3,77.28
,11/06/2018 04:04:23 pm,636.000,77.4,77.42
,11/06/2018 04:04:23 pm,636.050,77.2,77.22
,11/06/2018 04:04:23 pm,636.100,76.7,76.70
,11/06/2018 04:04:23 pm,636.150,76.3,76.34
,11/06/2018 04:04:23 pm,636.200,76.7,76.75
,11/06/2018 04:04:23 pm,636.250,77.0,77.01
,11/06/2018 04:04:23 pm,636.300,76.9,76.93
,11/06/2018 04:04:23 pm,636.350,77.0,76.98
,11/06/2018 04:04:23 pm,636.400,77.2,77.18
,11/06/2018 04:04:23 pm,636.450,77.3,77.29
,11/06/2018 04:04:23 pm,636.500,77.2,77.25
,11/06/2018 04:04:23 pm,636.550,77.0,77.01
,11/06/2018 04:04:23 pm,636.600,76.5,76.51
,11/06/2018 04:04:23 pm,636.650,76.8,76.78
,11/06/2018 04:04:23 pm,636.700,77.0,77.01
,11/06/2018 04:04:23 pm,636.750,76.9,76.93
,11/06/2018 04:04:23 pm,636.800,76.9,76.91
,11/06/2018 04:04:23 pm,636.850,77.2,77.17
,11/06/2018 04:04:23 pm,636.900,77.4,77.36
,11/06/2018 04:04:23 pm,636.950,77.3,77.26
,11/06/2018 04:04:24 pm,637.000,77.0,77.02
,11/06/2018 04:04:24 pm,637.050,76.6,76.57
,11/06/2018 04:04:24 pm,637.100,76.9,76.89
,11/06/2018 04:04:24 pm,637.150,77.1,77.12
,11/06/2018 04:04:24 pm,637.200,77.0,77.02
,11/06/2018 04:04:24 pm,637.250,77.1,77.06
,11/06/2018 04:04:24 pm,637.300,77.3,77.28
,11/06/2018 04:04:24 pm,637.350,77.5,77.45
,11/06/2018 04:04:24 pm,637.400,77.5,77.46
,11/06/2018 04:04:24 pm,637.450,77.2,77.22
,11/06/2018 04:04:24 pm,637.500,76.8,76.77
,11/06/2018 04:04:24 pm,637.550,77.0,76.99
,11/06/2018 04:04:24 pm,637.600,77.3,77.25
,11/06/2018 04:04:24 pm,637.650,77.2,77.18
,11/06/2018 04:04:24 pm,637.700,77.1,77.13
,11/06/2018 04:04:24 pm,637.750,77.3,77.30
,11/06/2018 04:04:24 pm,637.800,77.5,77.49
,11/06/2018 04:04:24 pm,637.850,77.4,77.39
,11/06/2018 04:04:24 pm,637.900,77.2,77.22
,11/06/2018 04:04:24 pm,637.950,76.8,76.78
,11/06/2018 04:04:25 pm,638.000,76.9,76.89
,11/06/2018 04:04:25 pm,638.050,77.1,77.12
,11/06/2018 04:04:25 pm,638.100,77.0,77.01
,11/06/2018 04:04:25 pm,638.150,77.0,76.96
,11/06/2018 04:04:25 pm,638.200,77.1,77.08
,11/06/2018 04:04:25 pm,638.250,77.3,77.28
,11/06/2018 04:04:25 pm,638.300,77.4,77.39
,11/06/2018 04:04:25 pm,638.350,77.2,77.22
,11/06/2018 04:04:25 pm,638.400,76.8,76.81
,11/06/2018 04:04:25 pm,638.450,76.7,76.68
,11/06/2018 04:04:25 pm,638.500,77.1,77.05
,11/06/2018 04:04:25 pm,638.550,76.9,76.92
,11/06/2018 04:04:25 pm,638.600,76.7,76.73
,11/06/2018 04:04:25 pm,638.650,76.8,76.76
,11/06/2018 04:04:25 pm,638.700,76.8,76.85
,11/06/2018 04:04:25 pm,638.750,76.9,76.87
,11/06/2018 04:04:25 pm,638.800,76.7,76.70
,11/06/2018 04:04:25 pm,638.850,76.2,76.22
,11/06/2018 04:04:25 pm,638.900,76.0,75.98
,11/06/2018 04:04:25 pm,638.950,76.4,76.36
,11/06/2018 04:04:26 pm,639.000,76.4,76.38
,11/06/2018 04:04:26 pm,639.050,76.4,76.38
,11/06/2018 04:04:26 pm,639.100,76.4,76.35
,11/06/2018 04:04:26 pm,639.150,76.6,76.57
,11/06/2018 04:04:26 pm,639.200,76.6,76.64
,11/06/2018 04:04:26 pm,639.250,76.5,76.53
,11/06/2018 04:04:26 pm,639.300,76.2,76.22
,11/06/2018 04:04:26 pm,639.350,75.8,75.85
,11/06/2018 04:04:26 pm,639.400,76.2,76.25
,11/06/2018 04:04:26 pm,639.450,76.3,76.28
,11/06/2018 04:04:26 pm,639.500,76.3,76.29
,11/06/2018 04:04:26 pm,639.550,76.3,76.26
,11/06/2018 04:04:26 pm,639.600,76.4,76.36
,11/06/2018 04:04:26 pm,639.650,76.5,76.52
,11/06/2018 04:04:26 pm,639.700,76.6,76.57
,11/06/2018 04:04:26 pm,639.750,76.2,76.22
,11/06/2018 04:04:26 pm,639.800,75.8,75.75
,11/06/2018 04:04:26 pm,639.850,76.2,76.17
,11/06/2018 04:04:26 pm,639.900,76.3,76.25
,11/06/2018 04:04:26 pm,639.950,76.2,76.15
,11/06/2018 04:04:27 pm,640.000,76.2,76.19
,11/06/2018 04:04:27 pm,640.050,76.4,76.37
,11/06/2018 04:04:27 pm,640.100,76.5,76.48
,11/06/2018 04:04:27 pm,640.150,76.4,76.44
,11/06/2018 04:04:27 pm,640.200,76.1,76.13
,11/06/2018 04:04:27 pm,640.250,75.7,75.70
,11/06/2018 04:04:27 pm,640.300,76.1,76.07
,11/06/2018 04:04:27 pm,640.350,76.2,76.20
,11/06/2018 04:04:27 pm,640.400,76.2,76.15
,11/06/2018 04:04:27 pm,640.450,76.4,76.40
,11/06/2018 04:04:27 pm,640.500,76.6,76.57
,11/06/2018 04:04:27 pm,640.550,76.7,76.71
,11/06/2018 04:04:27 pm,640.600,76.6,76.65
,11/06/2018 04:04:27 pm,640.650,76.4,76.41
,11/06/2018 04:04:27 pm,640.700,76.0,75.96
,11/06/2018 04:04:27 pm,640.750,76.3,76.34
,11/06/2018 04:04:27 pm,640.800,76.6,76.60
,11/06/2018 04:04:27 pm,640.850,76.5,76.48
,11/06/2018 04:04:27 pm,640.900,76.5,76.54
,11/06/2018 04:04:27 pm,640.950,76.7,76.75
,11/06/2018 04:04:28 pm,641.000,76.9,76.91
,11/06/2018 04:04:28 pm,641.050,76.9,76.93
,11/06/2018 04:04:28 pm,641.100,76.7,76.68
,11/06/2018 04:04:28 pm,641.150,76.2,76.22
,11/06/2018 04:04:28 pm,641.200,76.4,76.39
,11/06/2018 04:04:28 pm,641.250,76.4,76.38
,11/06/2018 04:04:28 pm,641.300,76.2,76.18
,11/06/2018 04:04:28 pm,641.350,76.2,76.15
,11/06/2018 04:04:28 pm,641.400,76.3,76.29
,11/06/2018 04:04:28 pm,641.450,76.4,76.43
,11/06/2018 04:04:28 pm,641.500,76.6,76.60
,11/06/2018 04:04:28 pm,641.550,76.4,76.42
,11/06/2018 04:04:28 pm,641.600,75.9,75.89
,11/06/2018 04:04:28 pm,641.650,76.1,76.11
,11/06/2018 04:04:28 pm,641.700,76.4,76.40
,11/06/2018 04:04:28 pm,641.750,76.3,76.25
,11/06/2018 04:04:28 pm,641.800,76.2,76.21
,11/06/2018 04:04:28 pm,641.850,76.4,76.38
,11/06/2018 04:04:28 pm,641.900,76.6,76.57
,11/06/2018 04:04:28 pm,641.950,76.6,76.58
,11/06/2018 04:04:29 pm,642.000,76.3,76.31
,11/06/2018 04:04:29 pm,642.050,75.8,75.83
,11/06/2018 04:04:29 pm,642.100,76.2,76.17
,11/06/2018 04:04:29 pm,642.150,76.3,76.31
,11/06/2018 04:04:29 pm,642.200,76.2,76.18
,11/06/2018 04:04:29 pm,642.250,76.1,76.13
,11/06/2018 04:04:29 pm,642.300,76.3,76.29
,11/06/2018 04:04:29 pm,642.350,76.5,76.50
,11/06/2018 04:04:29 pm,642.400,76.5,76.50
,11/06/2018 04:04:29 pm,642.450,76.3,76.30
,11/06/2018 04:04:29 pm,642.500,75.9,75.91
,11/06/2018 04:04:29 pm,642.550,76.1,76.09
,11/06/2018 04:04:29 pm,642.600,76.3,76.34
,11/06/2018 04:04:29 pm,642.650,76.2,76.23
,11/06/2018 04:04:29 pm,642.700,76.2,76.21
,11/06/2018 04:04:29 pm,642.750,76.4,76.38
,11/06/2018 04:04:29 pm,642.800,76.6,76.60
,11/06/2018 04:04:29 pm,642.850,76.6,76.61
,11/06/2018 04:04:29 pm,642.900,76.5,76.50
,11/06/2018 04:04:29 pm,642.950,76.2,76.23
,11/06/2018 04:04:30 pm,643.000,76.4,76.44
,11/06/2018 04:04:30 pm,643.050,76.9,76.86
,11/06/2018 04:04:30 pm,643.100,76.8,76.76
,11/06/2018 04:04:30 pm,643.150,76.8,76.76
,11/06/2018 04:04:30 pm,643.200,76.9,76.86
,11/06/2018 04:04:30 pm,643.250,77.1,77.06
,11/06/2018 04:04:30 pm,643.300,77.1,77.13
,11/06/2018 04:04:30 pm,643.350,76.9,76.94
,11/06/2018 04:04:30 pm,643.400,76.5,76.54
,11/06/2018 04:04:30 pm,643.450,76.6,76.64
,11/06/2018 04:04:30 pm,643.500,76.9,76.90
,11/06/2018 04:04:30 pm,643.550,76.8,76.76
,11/06/2018 04:04:30 pm,643.600,76.7,76.74
,11/06/2018 04:04:30 pm,643.650,76.8,76.82
,11/06/2018 04:04:30 pm,643.700,76.9,76.88
,11/06/2018 04:04:30 pm,643.750,76.9,76.93
,11/06/2018 04:04:30 pm,643.800,76.7,76.71
,11/06/2018 04:04:30 pm,643.850,76.3,76.29
,11/06/2018 04:04:30 pm,643.900,76.2,76.25
,11/06/2018 04:04:30 pm,643.950,76.5,76.51
,11/06/2018 04:04:31 pm,644.000,76.4,76.43
,11/06/2018 04:04:31 pm,644.050,76.4,76.36
,11/06/2018 04:04:31 pm,644.100,76.4,76.43
,11/06/2018 04:04:31 pm,644.150,76.6,76.61
,11/06/2018 04:04:31 pm,644.200,76.8,76.77
,11/06/2018 04:04:31 pm,644.250,76.6,76.57
,11/06/2018 04:04:31 pm,644.300,76.2,76.23
,11/06/2018 04:04:31 pm,644.350,75.9,75.89
,11/06/2018 04:04:31 pm,644.400,76.4,76.39
,11/06/2018 04:04:31 pm,644.450,76.4,76.39
,11/06/2018 04:04:31 pm,644.500,76.4,76.36
,11/06/2018 04:04:31 pm,644.550,76.6,76.59
,11/06/2018 04:04:31 pm,644.600,76.8,76.85
,11/06/2018 04:04:31 pm,644.650,76.9,76.94
,11/06/2018 04:04:31 pm,644.700,76.8,76.76
,11/06/2018 04:04:31 pm,644.750,76.4,76.41
,11/06/2018 04:04:31 pm,644.800,76.1,76.08
,11/06/2018 04:04:31 pm,644.850,76.5,76.52
,11/06/2018 04:04:31 pm,644.900,76.5,76.46
,11/06/2018 04:04:31 pm,644.950,76.4,76.44
,11/06/2018 04:04:32 pm,645.000,76.5,76.48
,11/06/2018 04:04:32 pm,645.050,76.7,76.69
,11/06/2018 04:04:32 pm,645.100,76.8,76.83
,11/06/2018 04:04:32 pm,645.150,76.7,76.75
,11/06/2018 04:04:32 pm,645.200,76.4,76.41
,11/06/2018 04:04:32 pm,645.250,76.1,76.10
,11/06/2018 04:04:32 pm,645.300,76.5,76.54
,11/06/2018 04:04:32 pm,645.350,76.6,76.55
,11/06/2018 04:04:32 pm,645.400,76.5,76.47
,11/06/2018 04:04:32 pm,645.450,76.6,76.61
,11/06/2018 04:04:32 pm,645.500,77.0,77.02
,11/06/2018 04:04:32 pm,645.550,77.2,77.20
,11/06/2018 04:04:32 pm,645.600,77.2,77.25
,11/06/2018 04:04:32 pm,645.650,76.9,76.93
,11/06/2018 04:04:32 pm,645.700,77.0,76.96
,11/06/2018 04:04:32 pm,645.750,77.5,77.47
,11/06/2018 04:04:32 pm,645.800,77.7,77.66
,11/06/2018 04:04:32 pm,645.850,77.6,77.63
,11/06/2018 04:04:32 pm,645.900,77.7,77.65
,11/06/2018 04:04:32 pm,645.950,77.8,77.78
,11/06/2018 04:04:33 pm,646.000,78.0,77.96
,11/06/2018 04:04:33 pm,646.050,77.9,77.87
,11/06/2018 04:04:33 pm,646.100,77.5,77.48
,11/06/2018 04:04:33 pm,646.150,77.0,77.04
,11/06/2018 04:04:33 pm,646.200,77.5,77.49
,11/06/2018 04:04:33 pm,646.250,77.5,77.54
,11/06/2018 04:04:33 pm,646.300,77.5,77.47
,11/06/2018 04:04:33 pm,646.350,77.4,77.38
,11/06/2018 04:04:33 pm,646.400,77.6,77.60
,11/06/2018 04:04:33 pm,646.450,77.8,77.83
